what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1580372212295
activated,perspective,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.CPerspective",1580372214815
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1580372214825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1580372217106
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1580372217697
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1580372217717
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, --accept-bad-sysid, --sidp=0x8109040, /cygdrive/c/Users/qforcio/Desktop/A3/TP1/PARTIE2/sys_emb/software/hello_world2/hello_world2.elf] return code: 4, 'other error'",1580372218297
error,log,,,"Downloading ELF Process failed",1580372218297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372218317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372229127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372234977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372247919
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1580372249809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372281048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372282448
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1580372282628
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1580372285746
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1580372286506
