what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1581688520610
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1581688520610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688520999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688531638
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688531788
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1581688532538
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1581688532538
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581688534388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688534728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688541168
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1581688546378
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1581688552207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688552457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688563606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688566986
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688567196
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1581688567426
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1581688567436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688568296
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688577775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1581688579125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688579505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688588464
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688588494
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1581688590294
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688592613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688594453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688595943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688597343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688598183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688598523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688599303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688600073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688616341
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688616941
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581688622110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688622470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688625190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688626820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688630059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1581688630069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688630629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688631639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688644698
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688645697
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688650967
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688651267
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688659440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1581688661190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688661500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688669059
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1581688674458
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688677438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688679257
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688707314
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688707504
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1581688708384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688708734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688732651
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688742970
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1581688743260
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1581688751413
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1581688753713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688753983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688765481
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1581688766011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688772450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688782139
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1581688782229
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1581688782329
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1581688782569
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1581688782569
stopped,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1581688782569
stopped,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1581688783579
stopped,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1581688783579
stopped,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1581688783579
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1581688783579
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1581688783579
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1581688783579
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1581688783579
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1581688783579
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1581688783579
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1581688783579
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1581688783579
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1581688783579
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1581688783579
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1581688783589
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1581688783589
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1581688783589
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1581688783589
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1581688783589
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1581688783589
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1581688783589
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1581688783589
stopped,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1581688783589
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1581688783589
stopped,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1581688783589
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1581688783589
stopped,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1581688783589
stopped,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1581688783589
stopped,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1581688783589
stopped,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1581688783589
stopped,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1581688783589
